RANK	SYL	COUNT	P(Syl)     	Sum(P(Syl))
1778	trE:	22	0.0000217683	0.9729855419
1779	to:n	22	0.0000217683	0.9730073102
1780	tE:t	22	0.0000217683	0.9730290785
1781	snE:	22	0.0000217683	0.9730508468
1782	sOlt	22	0.0000217683	0.9730726151
1783	s96	22	0.0000217683	0.9730943834
1784	pli	22	0.0000217683	0.9731161517
1785	nUNs	22	0.0000217683	0.9731379200
1786	ms	22	0.0000217683	0.9731596883
1787	laUt	22	0.0000217683	0.9731814566
1788	lIk	22	0.0000217683	0.9732032249
1789	klo:s	22	0.0000217683	0.9732249932
1790	kant	22	0.0000217683	0.9732467615
1791	gStan	22	0.0000217683	0.9732685298
1792	fU6	22	0.0000217683	0.9732902981
1793	fINst	22	0.0000217683	0.9733120664
1794	dr@s	22	0.0000217683	0.9733338347
1795	bl6	22	0.0000217683	0.9733556030
1796	bl2:t	22	0.0000217683	0.9733773713
1797	bIk	22	0.0000217683	0.9733991396
1798	ah	22	0.0000217683	0.9734209079
1799	Sta:	22	0.0000217683	0.9734426762
1800	SrIft	22	0.0000217683	0.9734644445
1801	SrEN	22	0.0000217683	0.9734862128
1802	SprE	22	0.0000217683	0.9735079810
1803	Spat	22	0.0000217683	0.9735297493
1804	Ox	22	0.0000217683	0.9735515176
1805	ICts	22	0.0000217683	0.9735732859
1806	vart	21	0.0000207788	0.9735940648
1807	vO6n	21	0.0000207788	0.9736148436
1808	vIt	21	0.0000207788	0.9736356224
1809	tsu:N	21	0.0000207788	0.9736564013
1810	tsta:k	21	0.0000207788	0.9736771801
1811	tse:lt	21	0.0000207788	0.9736979589
1812	tU6m	21	0.0000207788	0.9737187378
1813	tS@	21	0.0000207788	0.9737395166
1814	kri	21	0.0000207788	0.9737602954
1815	kle:	21	0.0000207788	0.9737810742
1816	jEkt	21	0.0000207788	0.9738018531
1817	haIn	21	0.0000207788	0.9738226319
1818	ge:d	21	0.0000207788	0.9738434107
1819	fraIn	21	0.0000207788	0.9738641896
1820	flax	21	0.0000207788	0.9738849684
1821	flaI	21	0.0000207788	0.9739057472
1822	fEns	21	0.0000207788	0.9739265261
1823	darm	21	0.0000207788	0.9739473049
1824	dY6	21	0.0000207788	0.9739680837
1825	d6s	21	0.0000207788	0.9739888625
1826	blu:	21	0.0000207788	0.9740096414
1827	ble	21	0.0000207788	0.9740304202
1828	bl	21	0.0000207788	0.9740511990
1829	SvaI	21	0.0000207788	0.9740719779
1830	SrEk	21	0.0000207788	0.9740927567
1831	SprUx	21	0.0000207788	0.9741135355
1832	Ca:b	21	0.0000207788	0.9741343144
1833	zat	20	0.0000197894	0.9741541037
1834	zC	20	0.0000197894	0.9741738931
1835	vUnS	20	0.0000197894	0.9741936824
1836	tsvaInt	20	0.0000197894	0.9742134718
1837	trUN	20	0.0000197894	0.9742332612
1838	ti:C	20	0.0000197894	0.9742530505
1839	tSaf	20	0.0000197894	0.9742728399
1840	rUNs	20	0.0000197894	0.9742926293
1841	pros	20	0.0000197894	0.9743124186
1842	po:l	20	0.0000197894	0.9743322080
1843	plEks	20	0.0000197894	0.9743519973
1844	pi:	20	0.0000197894	0.9743717867
1845	ni:6	20	0.0000197894	0.9743915761
1846	ne:mC	20	0.0000197894	0.9744113654
1847	nE6	20	0.0000197894	0.9744311548
1848	mju:	20	0.0000197894	0.9744509442
1849	mat	20	0.0000197894	0.9744707335
1850	mas	20	0.0000197894	0.9744905229
1851	mEld	20	0.0000197894	0.9745103122
1852	mEk	20	0.0000197894	0.9745301016
1853	le:g	20	0.0000197894	0.9745498910
1854	lYk	20	0.0000197894	0.9745696803
1855	klIst	20	0.0000197894	0.9745894697
1856	kOns	20	0.0000197894	0.9746092590
1857	kEl	20	0.0000197894	0.9746290484
1858	jo:	20	0.0000197894	0.9746488378
1859	ja:n	20	0.0000197894	0.9746686271
1860	har	20	0.0000197894	0.9746884165
1861	glaIs	20	0.0000197894	0.9747082059
1862	gi	20	0.0000197894	0.9747279952
1863	ga:p	20	0.0000197894	0.9747477846
1864	fak	20	0.0000197894	0.9747675739
1865	dIk	20	0.0000197894	0.9747873633
1866	bra	20	0.0000197894	0.9748071527
1867	bl2:	20	0.0000197894	0.9748269420
1868	bam	20	0.0000197894	0.9748467314
1869	StE6n	20	0.0000197894	0.9748665208
1870	So:N	20	0.0000197894	0.9748863101
1871	Sl2:6	20	0.0000197894	0.9749060995
1872	Sat	20	0.0000197894	0.9749258888
1873	Qe:m	20	0.0000197894	0.9749456782
1874	Qas	20	0.0000197894	0.9749654676
1875	QaUS	20	0.0000197894	0.9749852569
1876	QE	20	0.0000197894	0.9750050463
1877	ECt	20	0.0000197894	0.9750248356
1878	vaIz	19	0.0000187999	0.9750436355
1879	vY6ts	19	0.0000187999	0.9750624354
1880	tse	19	0.0000187999	0.9750812353
1881	tsIf	19	0.0000187999	0.9751000352
1882	ts@s	19	0.0000187999	0.9751188351
1883	trans	19	0.0000187999	0.9751376350
1884	tants	19	0.0000187999	0.9751564349
1885	tSn	19	0.0000187999	0.9751752348
1886	se:	19	0.0000187999	0.9751940347
1887	sIN	19	0.0000187999	0.9752128346
1888	sEC	19	0.0000187999	0.9752316345
1889	raIst	19	0.0000187999	0.9752504344
1890	rOYt	19	0.0000187999	0.9752692343
1891	rOY	19	0.0000187999	0.9752880342
1892	pre:n	19	0.0000187999	0.9753068341
1893	plINs	19	0.0000187999	0.9753256340
1894	p@l	19	0.0000187999	0.9753444338
1895	mu:t	19	0.0000187999	0.9753632337
1896	mYnC	19	0.0000187999	0.9753820336
1897	mEnS	19	0.0000187999	0.9754008335
1898	kOx	19	0.0000187999	0.9754196334
1899	jUN	19	0.0000187999	0.9754384333
1900	glaIh	19	0.0000187999	0.9754572332
1901	ga:m	19	0.0000187999	0.9754760331
1902	gSEf	19	0.0000187999	0.9754948330
1903	gEt	19	0.0000187999	0.9755136329
1904	gEn	19	0.0000187999	0.9755324328
1905	ft@	19	0.0000187999	0.9755512327
1906	fl@n	19	0.0000187999	0.9755700326
1907	fart	19	0.0000187999	0.9755888325
1908	f@l	19	0.0000187999	0.9756076324
1909	dj@n	19	0.0000187999	0.9756264323
1910	dj@	19	0.0000187999	0.9756452321
1911	bu:l	19	0.0000187999	0.9756640320
1912	blaIpt	19	0.0000187999	0.9756828319
1913	aIs	19	0.0000187999	0.9757016318
1914	ZEt	19	0.0000187999	0.9757204317
1915	QOb	19	0.0000187999	0.9757392316
1916	zu:6	18	0.0000178104	0.9757570420
1917	zjo:n	18	0.0000178104	0.9757748525
1918	zYs	18	0.0000178104	0.9757926629
1919	zIm	18	0.0000178104	0.9758104733
1920	z6s	18	0.0000178104	0.9758282837
1921	vaN	18	0.0000178104	0.9758460942
1922	va:t	18	0.0000178104	0.9758639046
1923	tIn	18	0.0000178104	0.9758817150
1924	sv9lf	18	0.0000178104	0.9758995255
1925	sIh	18	0.0000178104	0.9759173359
1926	rEt	18	0.0000178104	0.9759351463
1927	nju:s	18	0.0000178104	0.9759529567
1928	ni:ns	18	0.0000178104	0.9759707672
1929	nY6n	18	0.0000178104	0.9759885776
1930	kri:k	18	0.0000178104	0.9760063880
1931	klI	18	0.0000178104	0.9760241984
1932	ka:l	18	0.0000178104	0.9760420089
1933	je	18	0.0000178104	0.9760598193
1934	jEk	18	0.0000178104	0.9760776297
1935	j@s	18	0.0000178104	0.9760954401
1936	ho:lt	18	0.0000178104	0.9761132506
1937	grEn	18	0.0000178104	0.9761310610
1938	ge:p	18	0.0000178104	0.9761488714
1939	gaIs	18	0.0000178104	0.9761666818
1940	gIs	18	0.0000178104	0.9761844923
1941	gIS	18	0.0000178104	0.9762023027
1942	gE:	18	0.0000178104	0.9762201131
1943	fE6m	18	0.0000178104	0.9762379235
1944	da:rf	18	0.0000178104	0.9762557340
1945	da:r	18	0.0000178104	0.9762735444
1946	da:m	18	0.0000178104	0.9762913548
1947	dYs	18	0.0000178104	0.9763091652
1948	dEk	18	0.0000178104	0.9763269757
1949	bru:	18	0.0000178104	0.9763447861
1950	bri:	18	0.0000178104	0.9763625965
1951	braIt	18	0.0000178104	0.9763804069
1952	blEt	18	0.0000178104	0.9763982174
1953	bax	18	0.0000178104	0.9764160278
1954	bIst	18	0.0000178104	0.9764338382
1955	a6	18	0.0000178104	0.9764516487
1956	SaInt	18	0.0000178104	0.9764694591
1957	SUl	18	0.0000178104	0.9764872695
1958	Qak	18	0.0000178104	0.9765050799
1959	QaINt	18	0.0000178104	0.9765228904
1960	QES	18	0.0000178104	0.9765407008
1961	@lt	18	0.0000178104	0.9765585112
1962	zIj	17	0.0000168210	0.9765753322
1963	vals	17	0.0000168210	0.9765921531
1964	vaIst	17	0.0000168210	0.9766089741
1965	vIks	17	0.0000168210	0.9766257950
1966	v2:n	17	0.0000168210	0.9766426160
1967	tse:N	17	0.0000168210	0.9766594370
1968	trE:kt	17	0.0000168210	0.9766762579
1969	tSaft	17	0.0000168210	0.9766930789
1970	tOx	17	0.0000168210	0.9767098998
1971	tOk	17	0.0000168210	0.9767267208
1972	t@st	17	0.0000168210	0.9767435417
1973	su:k	17	0.0000168210	0.9767603627
1974	rOs	17	0.0000168210	0.9767771837
1975	nraI	17	0.0000168210	0.9767940046
1976	nE:6	17	0.0000168210	0.9768108256
1977	me:l	17	0.0000168210	0.9768276465
1978	manC	17	0.0000168210	0.9768444675
1979	maInts	17	0.0000168210	0.9768612884
1980	mQm	17	0.0000168210	0.9768781094
1981	mIh	17	0.0000168210	0.9768949304
1982	kre:t	17	0.0000168210	0.9769117513
1983	kraUs	17	0.0000168210	0.9769285723
1984	ke:6	17	0.0000168210	0.9769453932
1985	k6t	17	0.0000168210	0.9769622142
1986	hIst	17	0.0000168210	0.9769790351
1987	hIlf	17	0.0000168210	0.9769958561
1988	grYn	17	0.0000168210	0.9770126771
1989	gmaxt	17	0.0000168210	0.9770294980
1990	g9n	17	0.0000168210	0.9770463190
1991	fmf	17	0.0000168210	0.9770631399
1992	flo:	17	0.0000168210	0.9770799609
1993	fIN	17	0.0000168210	0.9770967819
1994	dZEs	17	0.0000168210	0.9771136028
1995	brOn	17	0.0000168210	0.9771304238
1996	bi:l	17	0.0000168210	0.9771472447
1997	baUx	17	0.0000168210	0.9771640657
1998	bONt	17	0.0000168210	0.9771808866
1999	bEst	17	0.0000168210	0.9771977076
2000	aIntC	17	0.0000168210	0.9772145286
2001	aICt	17	0.0000168210	0.9772313495
2002	Ums	17	0.0000168210	0.9772481705
2003	SIn	17	0.0000168210	0.9772649914
2004	Ot	17	0.0000168210	0.9772818124
2005	Id	17	0.0000168210	0.9772986333
2006	zo:n	16	0.0000158315	0.9773144648
2007	za:h	16	0.0000158315	0.9773302963
2008	x	16	0.0000158315	0.9773461278
2009	ve:6t	16	0.0000158315	0.9773619593
2010	tu:N	16	0.0000158315	0.9773777908
2011	tsi:t	16	0.0000158315	0.9773936223
2012	tIh	16	0.0000158315	0.9774094538
2013	tE:6	16	0.0000158315	0.9774252853
2014	svan	16	0.0000158315	0.9774411168
2015	sa	16	0.0000158315	0.9774569482
2016	sUs	16	0.0000158315	0.9774727797
2017	sEk	16	0.0000158315	0.9774886112
2018	sE6t	16	0.0000158315	0.9775044427
2019	ro:6	16	0.0000158315	0.9775202742
2020	rUs	16	0.0000158315	0.9775361057
2021	rIN	16	0.0000158315	0.9775519372
2022	psn	16	0.0000158315	0.9775677687
2023	pakt	16	0.0000158315	0.9775836002
2024	pak	16	0.0000158315	0.9775994316
2025	pEn	16	0.0000158315	0.9776152631
2026	nar	16	0.0000158315	0.9776310946
2027	nOn	16	0.0000158315	0.9776469261
2028	nImt	16	0.0000158315	0.9776627576
2029	maIns	16	0.0000158315	0.9776785891
2030	lIt	16	0.0000158315	0.9776944206
2031	kve:	16	0.0000158315	0.9777102521
2032	ko:6	16	0.0000158315	0.9777260836
2033	kart	16	0.0000158315	0.9777419151
2034	kaUm	16	0.0000158315	0.9777577465
2035	kaUfs	16	0.0000158315	0.9777735780
2036	kUnst	16	0.0000158315	0.9777894095
2037	kOnt	16	0.0000158315	0.9778052410
2038	jo	16	0.0000158315	0.9778210725
2039	hn@t	16	0.0000158315	0.9778369040
2040	hOlt	16	0.0000158315	0.9778527355
2041	hOf	16	0.0000158315	0.9778685670
2042	glat	16	0.0000158315	0.9778843985
2043	fy:6t	16	0.0000158315	0.9779002300
2044	frUm	16	0.0000158315	0.9779160614
2045	fli:k	16	0.0000158315	0.9779318929
2046	fIks	16	0.0000158315	0.9779477244
2047	dUm	16	0.0000158315	0.9779635559
2048	be:t	16	0.0000158315	0.9779793874
2049	UNk	16	0.0000158315	0.9779952189
2050	StYn	16	0.0000158315	0.9780110504
2051	Spi:ls	16	0.0000158315	0.9780268819
2052	SIkt	16	0.0000158315	0.9780427134
2053	SEk	16	0.0000158315	0.9780585448
2054	S2:m	16	0.0000158315	0.9780743763
2055	QEk	16	0.0000158315	0.9780902078
2056	Iss	16	0.0000158315	0.9781060393
2057	zak	15	0.0000148420	0.9781208813
2058	zUs	15	0.0000148420	0.9781357234
2059	z2:	15	0.0000148420	0.9781505654
2060	ve:n	15	0.0000148420	0.9781654074
2061	vElt	15	0.0000148420	0.9781802494
2062	v9C	15	0.0000148420	0.9781950914
2063	tsOY	15	0.0000148420	0.9782099335
2064	si:6n	15	0.0000148420	0.9782247755
2065	sa:N	15	0.0000148420	0.9782396175
2066	sQa:r	15	0.0000148420	0.9782544595
2067	sIn	15	0.0000148420	0.9782693016
2068	ri:s	15	0.0000148420	0.9782841436
2069	pIs	15	0.0000148420	0.9782989856
2070	nu:N	15	0.0000148420	0.9783138276
2071	nam	15	0.0000148420	0.9783286696
2072	mak	15	0.0000148420	0.9783435117
2073	mOn	15	0.0000148420	0.9783583537
2074	mE6kt	15	0.0000148420	0.9783731957
2075	le:m	15	0.0000148420	0.9783880377
2076	lUNs	15	0.0000148420	0.9784028797
2077	kva:	15	0.0000148420	0.9784177218
2078	kaUft	15	0.0000148420	0.9784325638
2079	haUz	15	0.0000148420	0.9784474058
2080	hOlts	15	0.0000148420	0.9784622478
2081	hEn	15	0.0000148420	0.9784770899
2082	ga:6	15	0.0000148420	0.9784919319
2083	gUss	15	0.0000148420	0.9785067739
2084	gSri:	15	0.0000148420	0.9785216159
2085	g@m	15	0.0000148420	0.9785364579
2086	fry:s	15	0.0000148420	0.9785513000
2087	fI6ts	15	0.0000148420	0.9785661420
2088	dre:	15	0.0000148420	0.9785809840
2089	dn@n	15	0.0000148420	0.9785958260
2090	dY6ft	15	0.0000148420	0.9786106680
2091	baUt	15	0.0000148420	0.9786255101
2092	baUn	15	0.0000148420	0.9786403521
2093	baUm	15	0.0000148420	0.9786551941
2094	bOm	15	0.0000148420	0.9786700361
2095	bIN	15	0.0000148420	0.9786848782
2096	b96	15	0.0000148420	0.9786997202
2097	ans	15	0.0000148420	0.9787145622
2098	aInt	15	0.0000148420	0.9787294042
2099	a:hs	15	0.0000148420	0.9787442462
2100	Ut	15	0.0000148420	0.9787590883
2101	Sne:	15	0.0000148420	0.9787739303
2102	SYs	15	0.0000148420	0.9787887723
2103	QUnd	15	0.0000148420	0.9788036143
2104	QIss	15	0.0000148420	0.9788184564
2105	Int	15	0.0000148420	0.9788332984
2106	zr@	14	0.0000138526	0.9788471509
2107	zi:6t	14	0.0000138526	0.9788610035
2108	zO6N	14	0.0000138526	0.9788748560
2109	zE:	14	0.0000138526	0.9788887086
2110	vant	14	0.0000138526	0.9789025611
2111	vOks	14	0.0000138526	0.9789164137
2112	vEnt	14	0.0000138526	0.9789302662
2113	tsEN	14	0.0000138526	0.9789441188
2114	tri:p	14	0.0000138526	0.9789579714
2115	ti:s	14	0.0000138526	0.9789718239
2116	tatS	14	0.0000138526	0.9789856765
2117	taIm	14	0.0000138526	0.9789995290
2118	t@N	14	0.0000138526	0.9790133816
2119	si:t	14	0.0000138526	0.9790272341
2120	sE6	14	0.0000138526	0.9790410867
2121	rYt	14	0.0000138526	0.9790549392
2122	rIp	14	0.0000138526	0.9790687918
2123	rEst	14	0.0000138526	0.9790826443
2124	prE	14	0.0000138526	0.9790964969
2125	plUs	14	0.0000138526	0.9791103494
2126	pYNkt	14	0.0000138526	0.9791242020
2127	ny:N	14	0.0000138526	0.9791380545
2128	nEN	14	0.0000138526	0.9791519071
2129	ma:ls	14	0.0000138526	0.9791657597
2130	mUts	14	0.0000138526	0.9791796122
2131	m@ns	14	0.0000138526	0.9791934648
2132	lu:	14	0.0000138526	0.9792073173
2133	krUnt	14	0.0000138526	0.9792211699
2134	kax	14	0.0000138526	0.9792350224
2135	kUN	14	0.0000138526	0.9792488750
2136	kO	14	0.0000138526	0.9792627275
2137	jEs	14	0.0000138526	0.9792765801
2138	haUx	14	0.0000138526	0.9792904326
2139	grUp	14	0.0000138526	0.9793042852
2140	grIf	14	0.0000138526	0.9793181377
2141	gOl	14	0.0000138526	0.9793319903
2142	fo:6m	14	0.0000138526	0.9793458428
2143	fnf	14	0.0000138526	0.9793596954
2144	fENt	14	0.0000138526	0.9793735480
2145	di:6t	14	0.0000138526	0.9793874005
2146	brOY	14	0.0000138526	0.9794012531
2147	bo	14	0.0000138526	0.9794151056
2148	b@ns	14	0.0000138526	0.9794289582
2149	Und	14	0.0000138526	0.9794428107
2150	StrEts	14	0.0000138526	0.9794566633
2151	StY	14	0.0000138526	0.9794705158
2152	Spra:x	14	0.0000138526	0.9794843684
2153	SnIt	14	0.0000138526	0.9794982209
2154	SUs	14	0.0000138526	0.9795120735
2155	QaUh	14	0.0000138526	0.9795259260
2156	Ed	14	0.0000138526	0.9795397786
2157	zIl	13	0.0000128631	0.9795526417
2158	vOk	13	0.0000128631	0.9795655048
2159	vEks	13	0.0000128631	0.9795783679
2160	vE6ts	13	0.0000128631	0.9795912309
2161	tsvaIn	13	0.0000128631	0.9796040940
2162	tsvEks	13	0.0000128631	0.9796169571
2163	tsIt	13	0.0000128631	0.9796298202
2164	tsIS	13	0.0000128631	0.9796426833
2165	tsICst	13	0.0000128631	0.9796555464
2166	tri:6n	13	0.0000128631	0.9796684094
2167	traxt	13	0.0000128631	0.9796812725
2168	trIts	13	0.0000128631	0.9796941356
2169	trEn	13	0.0000128631	0.9797069987
2170	tos	13	0.0000128631	0.9797198618
2171	ri:l	13	0.0000128631	0.9797327249
2172	re:n	13	0.0000128631	0.9797455880
2173	raIs	13	0.0000128631	0.9797584510
2174	pa:	13	0.0000128631	0.9797713141
2175	nfa	13	0.0000128631	0.9797841772
2176	nant	13	0.0000128631	0.9797970403
2177	nIt	13	0.0000128631	0.9798099034
2178	ma:s	13	0.0000128631	0.9798227665
2179	mIf	13	0.0000128631	0.9798356296
2180	mE:s	13	0.0000128631	0.9798484926
2181	li:s	13	0.0000128631	0.9798613557
2182	lants	13	0.0000128631	0.9798742188
2183	laNt	13	0.0000128631	0.9798870819
2184	laIs	13	0.0000128631	0.9798999450
2185	lEtst	13	0.0000128631	0.9799128081
2186	kspaU	13	0.0000128631	0.9799256712
2187	kro	13	0.0000128631	0.9799385342
2188	kraI	13	0.0000128631	0.9799513973
2189	klICst	13	0.0000128631	0.9799642604
2190	kUkt	13	0.0000128631	0.9799771235
2191	kQEs	13	0.0000128631	0.9799899866
2192	kOf	13	0.0000128631	0.9800028497
2193	jts	13	0.0000128631	0.9800157128
2194	hElt	13	0.0000128631	0.9800285758
2195	gle:	13	0.0000128631	0.9800414389
2196	ge:nt	13	0.0000128631	0.9800543020
2197	gU	13	0.0000128631	0.9800671651
2198	fri:s	13	0.0000128631	0.9800800282
2199	fOlks	13	0.0000128631	0.9800928913
2200	fOlk	13	0.0000128631	0.9801057544
2201	fEnd	13	0.0000128631	0.9801186174
2202	f@s	13	0.0000128631	0.9801314805
2203	dE6	13	0.0000128631	0.9801443436
2204	bri:f	13	0.0000128631	0.9801572067
2205	blu:m	13	0.0000128631	0.9801700698
2206	bar	13	0.0000128631	0.9801829329
2207	bY	13	0.0000128631	0.9801957959
2208	bIm	13	0.0000128631	0.9802086590
2209	aUfs	13	0.0000128631	0.9802215221
2210	a:rs	13	0.0000128631	0.9802343852
2211	StE6	13	0.0000128631	0.9802472483
2212	Spre:	13	0.0000128631	0.9802601114
2213	Spls	13	0.0000128631	0.9802729745
2214	Spl	13	0.0000128631	0.9802858375
2215	Spant	13	0.0000128631	0.9802987006
2216	SmIts	13	0.0000128631	0.9803115637
2217	Sar	13	0.0000128631	0.9803244268
2218	San	13	0.0000128631	0.9803372899
2219	Qi:6n	13	0.0000128631	0.9803501530
2220	CEt	13	0.0000128631	0.9803630161
2221	ze:m	12	0.0000118736	0.9803748897
2222	z@r	12	0.0000118736	0.9803867633
2223	valt	12	0.0000118736	0.9803986369
2224	vUp	12	0.0000118736	0.9804105105
2225	tsan	12	0.0000118736	0.9804223841
2226	tsU	12	0.0000118736	0.9804342578
2227	tsIkst	12	0.0000118736	0.9804461314
2228	tsIj	12	0.0000118736	0.9804580050
2229	trIt	12	0.0000118736	0.9804698786
2230	taIlt	12	0.0000118736	0.9804817522
2231	tUs	12	0.0000118736	0.9804936258
2232	t6t	12	0.0000118736	0.9805054995
2233	sjo:	12	0.0000118736	0.9805173731
2234	sIst	12	0.0000118736	0.9805292467
2235	pu:	12	0.0000118736	0.9805411203
2236	pse:n	12	0.0000118736	0.9805529939
2237	po:	12	0.0000118736	0.9805648675
2238	pSi:	12	0.0000118736	0.9805767412
2239	pO6t	12	0.0000118736	0.9805886148
2240	nu:t	12	0.0000118736	0.9806004884
2241	nts@l	12	0.0000118736	0.9806123620
2242	nOYs	12	0.0000118736	0.9806242356
2243	maN	12	0.0000118736	0.9806361093
2244	ma:k	12	0.0000118736	0.9806479829
2245	li:6n	12	0.0000118736	0.9806598565
2246	lEst	12	0.0000118736	0.9806717301
2247	l@s	12	0.0000118736	0.9806836037
2248	kve:m	12	0.0000118736	0.9806954773
2249	kri:kt	12	0.0000118736	0.9807073510
2250	kraIC	12	0.0000118736	0.9807192246
2251	klaUs	12	0.0000118736	0.9807310982
2252	kQaNst	12	0.0000118736	0.9807429718
2253	kIs	12	0.0000118736	0.9807548454
2254	k	12	0.0000118736	0.9807667190
2255	jE:	12	0.0000118736	0.9807785927
2256	hi:	12	0.0000118736	0.9807904663
2257	hals	12	0.0000118736	0.9808023399
2258	hI	12	0.0000118736	0.9808142135
2259	gy:	12	0.0000118736	0.9808260871
2260	gn@n	12	0.0000118736	0.9808379607
2261	glas	12	0.0000118736	0.9808498344
2262	glIs	12	0.0000118736	0.9808617080
2263	gYl	12	0.0000118736	0.9808735816
2264	gSaUt	12	0.0000118736	0.9808854552
2265	gOs	12	0.0000118736	0.9808973288
2266	gIk	12	0.0000118736	0.9809092024
2267	g	12	0.0000118736	0.9809210761
2268	fu:	12	0.0000118736	0.9809329497
2269	fe:lt	12	0.0000118736	0.9809448233
2270	far	12	0.0000118736	0.9809566969
2271	fYlt	12	0.0000118736	0.9809685705
2272	fO6ts	12	0.0000118736	0.9809804442
2273	drIC	12	0.0000118736	0.9809923178
2274	dm	12	0.0000118736	0.9810041914
2275	dZe:	12	0.0000118736	0.9810160650
2276	dUk	12	0.0000118736	0.9810279386
2277	blEnts	12	0.0000118736	0.9810398122
2278	bjEn	12	0.0000118736	0.9810516859
2279	bUm	12	0.0000118736	0.9810635595
2280	bIC	12	0.0000118736	0.9810754331
2281	bEl	12	0.0000118736	0.9810873067
2282	b2:	12	0.0000118736	0.9810991803
2283	a:t	12	0.0000118736	0.9811110539
2284	SvaIs	12	0.0000118736	0.9811229276
2285	Su:l	12	0.0000118736	0.9811348012
2286	Ste:6	12	0.0000118736	0.9811466748
2287	Stark	12	0.0000118736	0.9811585484
2288	StaU	12	0.0000118736	0.9811704220
2289	StEt	12	0.0000118736	0.9811822956
2290	SlaU	12	0.0000118736	0.9811941693
2291	Sa~:	12	0.0000118736	0.9812060429
2292	Qi:m	12	0.0000118736	0.9812179165
2293	Ca:	12	0.0000118736	0.9812297901
2294	C6t	12	0.0000118736	0.9812416637
2295	zy:	11	0.0000108841	0.9812525479
2296	zu:h	11	0.0000108841	0.9812634320
2297	zan	11	0.0000108841	0.9812743162
2298	zYm	11	0.0000108841	0.9812852003
2299	zO6kt	11	0.0000108841	0.9812960845
2300	zIst	11	0.0000108841	0.9813069686
2301	zIk	11	0.0000108841	0.9813178528
2302	zIh	11	0.0000108841	0.9813287369
2303	vo:nt	11	0.0000108841	0.9813396211
2304	vl	11	0.0000108841	0.9813505052
2305	vaU	11	0.0000108841	0.9813613894
2306	vUst	11	0.0000108841	0.9813722735
2307	vIts	11	0.0000108841	0.9813831577
2308	vEN	11	0.0000108841	0.9813940418
2309	vE:l	11	0.0000108841	0.9814049260
2310	v6t	11	0.0000108841	0.9814158101
2311	tsvans	11	0.0000108841	0.9814266943
2312	tsv	11	0.0000108841	0.9814375784
2313	tsjo:m	11	0.0000108841	0.9814484626
2314	tsE:	11	0.0000108841	0.9814593467
2315	tra:ks	11	0.0000108841	0.9814702309
2316	tjan	11	0.0000108841	0.9814811150
2317	ti:n	11	0.0000108841	0.9814919992
2318	ta:hs	11	0.0000108841	0.9815028833
2319	tSarts	11	0.0000108841	0.9815137675
2320	tIf	11	0.0000108841	0.9815246516
2321	tEst	11	0.0000108841	0.9815355358
2322	se:6t	11	0.0000108841	0.9815464199
2323	s@s	11	0.0000108841	0.9815573041
2324	ri:6n	11	0.0000108841	0.9815681882
2325	ra:d	11	0.0000108841	0.9815790724
2326	rQar	11	0.0000108841	0.9815899565
2327	rEf	11	0.0000108841	0.9816008407
2328	pSi:d	11	0.0000108841	0.9816117248
2329	pIl	11	0.0000108841	0.9816226090
2330	pEkt	11	0.0000108841	0.9816334931
2331	nt6	11	0.0000108841	0.9816443772
2332	naN	11	0.0000108841	0.9816552614
2333	nYts	11	0.0000108841	0.9816661455
2334	nYm	11	0.0000108841	0.9816770297
2335	nIm	11	0.0000108841	0.9816879138
2336	laUs	11	0.0000108841	0.9816987980
2337	laUps	11	0.0000108841	0.9817096821
2338	ku:l	11	0.0000108841	0.9817205663
2339	kra:m	11	0.0000108841	0.9817314504
