ipa_trigram,frequency
g_r_ɛ,29
m_ə_ɪ,29
m_ɐ_k,29
m_ɐ_aː,29
m_a_g,29
l_ʊ_f,29
l_p_v,29
l_g_r,29
l_g_l,29
l_ə_aː,29
l_au_ə,29
k_z_oː,29
k_t_au,29
k_ɪ_m,29
k_g_ə,29
ɪ_l_ç,29
ɪ_ɐ_l,29
iː_t_a,29
iː_m_eː,29
iː_d_ɔ,29
h_m_m,29
g_r_ɛ,29
g_n_t,29
g_ə_ɛ,29
f_t_ɛ,29
f_n_aː,29
f_k_ɔ,29
f_eː_g,29
f__p:__d,29
ɛ_m_t,29
ə_p_ʊ,29
ə_m_p,29
ə_a_k,29
ə__p:__d,29
eː_t_uː,29
eː_s_r,29
eː_h_ɛ,29
eː_a_n,29
d_ʊ_k,29
d_r_r,29
d_ə_k,29
ç_v_a,29
ç_ɔ_f,29
ç_m_iː,29
ç_m_ɛ,29
ç_l_iː,29
b_r_ʊ,29
b_l_oː,29
b_ə_k,29
b_ə_j,29
b_aː_r,29
ɐ_v_ʏ,29
ɐ_t_l,29
ɐ_h_ai,29
ɐ_g_iː,29
ai_m_g,29
ai_l_g,29
ai_f_iː,29
ai_f_ə,29
ai_ai_n,29
aː_v_r,29
aː_l_s,29
aː_h_p,29
aː_ɐ_r,29
aː__p:__d,29
a_ŋ_ɪ,29
a_l_v,29
_p:__v_ɛ,29
z_ɪ_l,28
yː_s_t,28
yː_r_ə,28
yː_l_ə,28
ai_f_ə,28
x_v_ɛ,28
x_t_ɛ,28
v_r_s,28
v_ɪ_d,28
v_ai_g,28
v_a_ʃ,28
ʊ_t_ʃ,28
ʊ_ŋ__p:_,28
uː_p_ɛ,28
uː_n_au,28
uː_m_l,28
uː_k_r,28
uː_ɪ_n,28
uː_ɛ_ɐ,28
uː_d_uː,28
t_v_ɛː,28
t_l_iː,28
t_k_ʊ,28
t_ɛ_ŋ,28
t_eː_g,28
t_d_n,28
ʃ_m_ai,28
s_t_p,28
s_n_iː,28
s_d_n,28
r_ɔi_ə,28
r_eː_k,28
p_f_d,28
ɔ_l_eː,28
œ_ɐ_p,28
øː_s_eː,28
oː_r_yː,28
øː_r_ʊ,28
oː_m_oː,28
oː_l_eː,28
oː_ɛ_n,28
oː_ai_g,28
ŋ_m_a,28
ŋ_ɛ_ɐ,28
n_ʔ_uː,28
n_x_d,28
n_uː_d,28
n_b_oː,28
n_ɐ_g,28
m_yː_b,28
m_t_k,28
m_t_h,28
m_r_ɛ,28
m_aː_v,28
l_z_eː,28
l_ʃ_oː,28
l_s_p,28
k_au_m,28
j_uː_r,28
j_oː_l,28
ɪ_n_r,28
ɪ_n_ɐ,28
ɪ_k_oː,28
iː_r_ai,28
iː_b_l,28
h_ʊ_ŋ,28
h_ɐ_d,28
g_ɪ_s,28
g_ai_s,28
f_t_m,28
f_iː_d,28
ɛ_t_n,28
ɛ_t_ç,28
ə_t_eː,28
ə_m_ʃ,28
ə_m_j,28
ə_l_n,28
ə_g_aː,28
eː_t_f,28
eː_p_ɔ,28
eː_n_iː,28
eː_k_l,28
d_ɛ_f,28
d_eː_oː,28
ç_oː_k,28
ç_ɛ_k,28
ç_ə_k,28
b_ə_s,28
b_ə_f,28
b_ai_b,28
ɐ_x_g,28
ɐ_d_ai,28
au_f_b,28
au_d_eː,28
ai_oː_d,28
ai_m_l,28
ai_l_h,28
aː_t_l,28
aː_r_eː,28
aː_m_ɔ,28
aː_ai_ŋ,28
aː_aː_m,28
a_n_yː,28
_p:__f_ai,28
ʏ_m_p,27
ʏ_l_t,27
yː_b_ʊ,27
x_z_ə,27
x_t_x,27
x_t_k,27
x_t__p:_,27
v_ɪ_ŋ,27
v_iː_ai,27
ʊ_ŋ_j,27
ʊ_m_v,27
uː_ʃ_p,27
uː_n_g,27
uː_l_ɛ,27
t_t_f,27
t_eː_ɪ,27
t_d_m,27
t__p:__b,27
ʃ_t_œ,27
ʃ_t_d,27
s_ʊ_ʃ,27
s_uː_ʊ,27
s_s_d,27
s_n_t,27
s_m_r,27
s_ə_z,27
s_ə_f,27
s__p:__t,27
r_ʃ_uː,27
r_ʃ_t,27
r_oː_r,27
r_ə_l,27
p_x_g,27
p_t_oː,27
p_ɔ_n,27
p_ɛ_ç,27
œ_f_ɛ,27
oː_p_f,27
oː_m_f,27
ŋ_a_ŋ,27
n_x_m,27
n_ʃ_uː,27
n_s_l,27
n_ɪ_f,27
m_t__p:_,27
m_l_m,27
m_l_eː,27
l_yː_g,27
l_p_z,27
l_ɔ_x,27
l_oː_z,27
l_ə_ʊ,27
k_n_eː,27
k_ɛ_t,27
k_eː_ɐ,27
j_a_n,27
ɪ_k_ʊ,27
iː_v_a,27
iː_t_yː,27
iː_n_oː,27
iː_l_n,27
iː_eː_s,27
iː_ɐ_ʃ,27
iː_ɐ_b,27
h_p_j,27
h_ɛ_s,27
h_ɐ_n,27
h_a_f,27
g_iː_ɐ,27
f_ʏ_l,27
f_v_a,27
f_t_n,27
f_ɪ_z,27
f_ɪ_s,27
f_ə_d,27
ɛː_z_ə,27
ɛː_ɐ_j,27
ɛ_ŋ_ɪ,27
ɛ_n_r,27
ə_z_ɛ,27
ə_s_ʊ,27
ə_s_oː,27
ə_s_ai,27
ə_r_au,27
ə_oː_b,27
ə_m_ɔ,27
ə_l_au,27
ə__p:__m,27
eː_s_s,27
eː_r_ɔi,27
eː_b_ɪ,27
ç_uː_m,27
ç_t_uː,27
ç_m_ɔ,27
ç_m_œ,27
ç_h_iː,27
ç_g_p,27
ç__p:__h,27
b_iː_r,27
b_ai_a,27
ɐ_ʃ_uː,27
ɐ_ʃ_ɛ,27
ɐ_s_f,27
ɐ_l_aː,27
ɐ_aː_p,27
ai_v_aː,27
ai_t_r,27
ai_s_m,27
ai_p_s,27
ai_l_aː,27
ai_a_l,27
aː_p_f,27
aː_ɔ_x,27
a_k_l,27
a_ɪ_s,27
_p:__k_oː,27
z_ɛ_k,26
x_z_ɪ,26
x_b_a,26
v_r_ʊ,26
ʊ_ɐ_z,26
uː_t_iː,26
uː_n_ʊ,26
uː_l_aː,26
uː_b_l,26
uː_ɐ__p:_,26
uː_aː_ɐ,26
uː_a_l,26
uː__p:__f,26
t_oː_v,26
t_n_ai,26
t_eː_d,26
ʃ_n_ai,26
ʃ_ə_z,26
s_t_ɔi,26
s_ɔi_g,26
s_l_ai,26
s_k_uː,26
s_f_l,26
s_ə_h,26
s_ɐ_v,26
s__p:__eː,26
r_iː_ç,26
r_ɛː_z,26
r_ɛ_g,26
r_aː_z,26
p_x_au,26
p_g_ə,26
p_f_a,26
p_ɛ_ŋ,26
p_d_r,26
ɔi_t_m,26
ɔ_t_ɪ,26
oː_ʃ_ai,26
øː_n_d,26
oː_l_z,26
oː_l_ai,26
oː_h_ɐ,26
oː_f_aː,26
oː_b_ɐ,26
ŋ_v_iː,26
ŋ_s_p,26
ŋ_k_ʊ,26
n_ə_j,26
n_ç_v,26
n_aː_ɪ,26
m_ʊ_ɐ,26
m_m_ɛ,26
m_b_l,26
m_aː_au,26
l_s_g,26
l_r_au,26
l_ɔ_n,26
l_n_v,26
l_ɪ_p,26
k_t_b,26
k_s_f,26
k_ɪ_ŋ,26
j_a_aː,26
ɪ_ʃ_a,26
ɪ_m_l,26
ɪ_f_f,26
iː_z_eː,26
iː_n_b,26
iː_m_ʏ,26
iː_l_h,26
iː_ɐ_k,26
h_a_m,26
g_r_ai,26
g_p_d,26
g_n_iː,26
f_v_ɛ,26
f_l_oː,26
ɛː_d_ə,26
ɛ_ʃ_ɔi,26
ɛ_m_n,26
ɛ_l_g,26
ə_r_ʊ,26
ə_oː_t,26
ə_n_ɔi,26
ə_l_h,26
ə_k_ʊ,26
ə_d_ʊ,26
ə_d_ɛ,26
ə_ai_ŋ,26
ə_aː_g,26
eː_t_t,26
eː_m_l,26
eː_k_ai,26
d_uː_a,26
d_ɪ_d,26
d_aː_uː,26
ç_k_aː,26
ç_ə_ʃ,26
ç_ə__p:_,26
ç_eː_g,26
ç_ɐ_d,26
ç__p:__ʃ,26
b_eː_ɪ,26
b_ɐ_oː,26
b_a_t,26
b_a_s,26
ɐ_uː_m,26
ɐ_p_l,26
ɐ_ɪ_ʃ,26
ɐ_h_ɔi,26
ɐ_a_x,26
au_z_ai,26
au_v_aː,26
ai_t_m,26
ai_m_f,26
ai_l_x,26
aː_m__p:_,26
a_uː_n,26
a_t_ʃ,26
a_t_d,26
a_ʃ_t,26
a_m_iː,26
a_g_ɛ,26
_p:__p_l,26
_p:__h_ɪ,26
_p:__b_eː,26
z_ʏ_s,25
z_ɪ_ŋ,25
z_iː_ɛ,25
z_ɛ_s,25
z_ə_a,25
z_eː_ɪ,25
yː_p_ə,25
x_n_oː,25
x_n_ç,25
x_g_uː,25
x_au_s,25
x_aː_r,25
v_eː_r,25
uː_ɐ_r,25
t_x_h,25
t_uː_f,25
t_p_ʊ,25
t_m_oː,25
t_ɐ_r,25
ʃ_oː_m,25
ʃ_l_au,25
s_x_m,25
s_k_iː,25
s_d_au,25
r_oː_j,25
r_ə_b,25
r_d_r,25
r_au_z,25
r_ai_ə,25
p_v_aː,25
p_n_uː,25
p_ɪ_ŋ,25
p_d_ɪ,25
ɔ_x_ʊ,25
ɔ_ɐ_f,25
oː_ʃ_v,25
oː_m_t,25
øː_h_øː,25
oː_h_ɛ,25
ŋ_j_aː,25
ŋ_ɪ_n,25
ŋ_ɛ_l,25
n_oː_l,25
n_l_au,25
n_k_au,25
n_eː_ai,25
n_ɐ_h,25
m_r_d,25
m_m_eː,25
m_f_ɔ,25
m_f_ɪ,25
m_ə_d,25
m_b_eː,25
m_ɐ_ai,25
m_au_f,25
l_v_eː,25
l_uː_s,25
l_t_yː,25
l_p_f,25
l_œ_ç,25
l_øː_z,25
l_oː_ɐ,25
l_n_ʊ,25
l_n_t,25
l_n_ɛ,25
l_f_iː,25
l_f_a,25
k_v_ai,25
k_ʊ_k,25
k_uː_l,25
k_s_iː,25
k_m_a,25
k_l_ʊ,25
k_eː_r,25
ɪ_t_au,25
ɪ_ʃ_s,25
ɪ_ʃ_k,25
ɪ_ʃ_aː,25
ɪ_ŋ_z,25
ɪ_ŋ_uː,25
ɪ_l_n,25
ɪ_k_d,25
ɪ_ɐ_aː,25
iː_z_ai,25
iː_k_aː,25
iː_f_yː,25
iː_f_ə,25
h_ai_d,25
h_aː__p:_,25
g_ə_m,25
f_z_ɪ,25
f_iː_f,25
f_ɛ_m,25
f_au_f,25
f_aː_k,25
ɛː_ɐ_ʃ,25
ɛ_l_k,25
ə_r_ɪ,25
ə_p_ɛ,25
ə_oː_m,25
ə_g_uː,25
eː_p_aː,25
eː_l_t,25
eː_l_ɐ,25
eː_g_r,25
d_ɐ_ʊ,25
d_aː_eː,25
ç_v_ɛː,25
ç_ʃ_ai,25
ç_s_m,25
ç_ɛ_s,25
ç_ə_v,25
ç_ə_p,25
ç_ə_ɪ,25
ç_a_ɐ,25
b_n_v,25
ɐ_v_r,25
ɐ_s_a,25
ɐ_oː_k,25
au_m_ɪ,25
au_f_ʊ,25
ai_n_iː,25
ai_m_ʃ,25
ai_m_k,25
ai_m_ɛ,25
ai_ɪ_m,25
ai_ç_ɛ,25
aː_r_ɛ,25
aː_m_s,25
aː_l_j,25
aː_h_ɛ,25
a_r_ə,25
a_ŋ_aː,25
a_l_f,25
a_aː_b,25
_p:__h_ɛ,25
z_yː_d,24
z_ʊ_p,24
z_iː_ʊ,24
z_ə_ʃ,24
yː_ɐ_au,24
v_ɔ_n,24
v_oː_aː,24
v_aː_g,24
ʊ_m_ɐ,24
uː_z_ai,24
uː_v_a,24
uː_s_n,24
uː_g_ʊ,24
uː_b_r,24
uː_au_ç,24
t_ʏ_t,24
t_uː_r,24
t_t_t,24
t_l_ʊ,24
t_iː_n,24
t_g_ʊ,24
t_f_l,24
t__p:__p,24
ʃ_yː_l,24
ʃ_v_aː,24
ʃ_ɔi_ɛ,24
ʃ_au_ç,24
s_ʊ_x,24
s_ʃ_r,24
s_ʃ_ai,24
s_s_z,24
s_s_n,24
s_ɔ_f,24
s_ɔ_ɐ,24
s_m_ɔ,24
s_h_ɔ,24
s_ɛ_ŋ,24
s_d_ʊ,24
r_v_ɛ,24
r_oː_k,24
r_oː_h,24
r_j_aː,24
r_ɪ_p,24
r_ə_ɛ,24
r_ai_j,24
r_ai_g,24
p_t_a,24
p_s_au,24
p_ai_ç,24
ɔ_t_oː,24
ɔ_m_uː,24
ɔ_m_b,24
ɔ_m_a,24
oː_uː_ɐ,24
oː_t_ɔi,24
oː_f_ʏ,24
oː_f_ə,24
oː_f__p:_,24
ŋ_au_ç,24
n_ʃ_m,24
n_oː_r,24
n_k_ə,24
n_ç_g,24
n_b_uː,24
n_ɐ_k,24
n_au_j,24
m_uː_l,24
m_n_aː,24
m_l_v,24
m_k_a,24
m_ɐ_ʊ,24
l_t_x,24
l_ʃ_r,24
l_oː_p,24
l_k_l,24
l_k_aː,24
l_k_a,24
l_g_uː,24
l_f_yː,24
l_ai_g,24
l_a_ɐ,24
k_yː_l,24
k_t_k,24
k_k_ɔ,24
j_uː_g,24
j_ɔ_g,24
ɪ_t_oː,24
ɪ_s_uː,24
ɪ_p_s,24
ɪ_n_p,24
iː_t_m,24
iː_t_ɛ,24
iː_s_m,24
iː_n_ə,24
iː_k_ai,24
iː_f_ɔ,24
iː_d_ʊ,24
iː_b_r,24
iː_ai_g,24
h_oː_f,24
h_ai_l,24
h_aː_f,24
g_ə_h,24
g_aː_r,24
g_a_ʃ,24
f_uː_s,24
f_t_g,24
f_t_b,24
f_t_au,24
f_eː_n,24
f__p:__z,24
ɛː_g_ə,24
ɛ_s_j,24
ɛ_r_ʏ,24
ɛ_r_oː,24
ɛ_ɐ_ç,24
ə_s_r,24
ə_p_a,24
ə_m_au,24
ə_m__p:_,24
ə_g_ɪ,24
ə_a_x,24
ə__p:__ʃ,24
ə__p:__h,24
eː_l_ai,24
d_uː_aː,24
d_n_ə,24
d_ɐ_j,24
ç_z_ə,24
ç_n_d,24
b_øː_z,24
b_ə_m,24
b_au_m,24
ɐ_s_k,24
ɐ_m_g,24
ɐ_h_au,24
ɐ_ɛ_n,24
ɐ_b_oː,24
au_s_ç,24
au_j_aː,24
ai_z_ɪ,24
ai_z_eː,24
ai_n_x,24
ai_l_f,24
aː_z_ɛ,24
aː_p_uː,24
aː_m_oː,24
aː_j_eː,24
aː_aː_t,24
a_x_oː,24
a_s_k,24
a_s_a,24
a_ŋ_g,24
a_m_ɐ,24
_p:__z_ʊ,24
_p:__m_a,24
_p:__b_r,24
z_h_ɪ,23
z_ɛ_ŋ,23
z_ə_r,23
z_ɐ_g,23
yː_ɐ_b,23
x_z_eː,23
x_k_l,23
x_g_ə,23
x_f_a,23
x_ə_m,23
x_ə__p:_,23
x_b_aː,23
v_r_x,23
ʊ_ŋ_b,23
ʊ_m_l,23
ʊ_k_d,23
uː_t_t,23
uː_n_s,23
t_n_v,23
t_n_m,23
t_n_ɐ,23
t_k_ʏ,23
t_au_ʃ,23
t_a_r,23
ʃ_ʊ_t,23
ʃ_oː_d,23
s_uː_a,23
s_g_ʊ,23
r_ɔ_s,23
r_œ_s,23
r_n_ɔ,23
r_k_œ,23
r_j_oː,23
r_ɛ_p,23
p_ɛ_t,23
p__p:__z,23
ɔi_t_l,23
ɔ_n_l,23
oː_uː_t,23
øː_n_ɪ,23
oː_l_g,23
oː_l_au,23
ŋ_s_d,23
ŋ_k_h,23
ŋ_d_iː,23
ŋ_d_eː,23
ŋ_aː_n,23
n_s_aː,23
n_ɔ_p,23
n_n_r,23
n_n_m,23
n_k_n,23
n_ç_oː,23
n_b_au,23
n_ɐ_z,23
n_ɐ_t,23
m_uː_m,23
m_t_ɛ,23
m_r_ai,23
m_p_oː,23
m_m_m,23
m_k_ai,23
m_ə_l,23
m_b_ʊ,23
l_s_eː,23
l_p_ʃ,23
l_oː_f,23
l_k_r,23
l_eː_t,23
l_ç_ɐ,23
l_ɐ_d,23
k_uː_t,23
k_s_v,23
k_r_ɔi,23
k_n_iː,23
k_j_ɛ,23
k_ç_ə,23
j_ɛ_k,23
j_a_a,23
ɪ_t_p,23
iː_s_g,23
iː_k_ɛ,23
iː_h_m,23
iː_ɐ_h,23
iː_a_ŋ,23
h_ʏ_p,23
h_p_n,23
g_l_a,23
f_ʊ_k,23
f_aː_z,23
ɛ_s_k,23
ə_s_aː,23
ə_m_r,23
ə_m_oː,23
ə_l_m,23
ə_h_ɔ,23
eː_n_ʔ,23
eː_m_r,23
eː_m_p,23
eː_j_ɛ,23
eː_d_uː,23
eː__p:__f,23
d_r_oː,23
d_n_n,23
d_eː_k,23
d_aː_ɛ,23
ç_ʊ_ŋ,23
ç_t_yː,23
ç_ə_d,23
ç__p:__d,23
b_yː_n,23
b_oː_ɐ,23
b_ə_v,23
b_ə_oː,23
b_ɐ_ɛ,23
b_a_ŋ,23
ɐ_r_ʊ,23
ɐ_m_ɔ,23
ɐ_a_v,23
au_t_s,23
au_t_h,23
au_s_a,23
au_d_a,23
ai_s_h,23
ç_ə_d,23
aː_v_ʊ,23
aː_m_k,23
aː_k_j,23
a_n_ɔ,23
a_d_eː,23
_p:__z_au,23
_p:__ʃ_øː,23
_p:__p_ɛ,23
ʔ_ɪ_k,22
ʔ_au_f,22
z_ə_oː,22
z_ɐ_k,22
x_t_au,22
x_ai_ŋ,22
v_r_f,22
v_oː_x,22
v_iː_oː,22
v_iː_ɛ,22
v_eː_s,22
v_a_t,22
ʊ_ʃ_t,22
ʊ_s_p,22
ʊ_s_ə,22
ʊ_ɐ_k,22
uː_m_r,22
uː_d_j,22
uː_ɐ_k,22
t_x_z,22
t_t_ɛ,22
t_ʃ_iː,22
t_p_l,22
t_øː_r,22
t_eː_f,22
t_d_oː,22
t_ɐ_j,22
t__p:__h,22
ʃ_v_ɛː,22
ʃ_r_a,22
ʃ_n_eː,22
ʃ_ɛ_f,22
ʃ_ə_g,22
ʃ_aː_b,22
s_s_ʃ,22
s_oː_t,22
s_m_œ,22
s_ə_a,22
s_aː_p,22
r_œ_f,22
r_oː_v,22
r_oː_oː,22
r_m_ai,22
r_g_l,22
r_eː_m,22
p_t_m,22
p_g_aː,22
ɔi_m_ɪ,22
oː_ʊ_ɐ,22
oː_l_ɔi,22
oː_k_uː,22
oː_h_ɔ,22
oː_f_a,22
oː_ɐ_h,22
oː_ɐ_f,22
oː_ɐ_aː,22
ŋ_s_m,22
ŋ_ɪ_ɐ,22
n_s_r,22
n_øː_t,22
n_h_m,22
n_f_n,22
n_ç_f,22
n_aː_r,22
n_a_t,22
m_m__p:_,22
m_k_oː,22
m_ɐ_j,22
m_aː_j,22
l_ʃ_ə,22
l_s_ai,22
l_s__p:_,22
l_iː_t,22
l_eː_n,22
l__p:__z,22
k_v_iː,22
k_uː_n,22
k_t_l,22
k_oː_k,22
k_ɪ_p,22
k_h_ai,22
k_ə_v,22
k_d_ɪ,22
j_oː_a,22
ɪ_ŋ_g,22
iː_l__p:_,22
iː_k_v,22
iː_g_uː,22
iː_aː_m,22
h_ə_ɪ,22
g_uː_m,22
g_ɛ_ç,22
g_ə_z,22
g_a_g,22
f_uː_n,22
f_s_ɪ,22
f_r_n,22
f_m_b,22
f_m_ai,22
f_l_ʏ,22
f_a_k,22
ɛ_t_g,22
ɛ_s_ɛ,22
ɛ_k_l,22
ə_t_ɛ,22
ə_ʃ_ai,22
ə_ɔ_ɐ,22
ə_oː_n,22
ə_m_l,22
ə_l_ʃ,22
eː_p_ɛ,22
eː_n_ɐ,22
eː_m_oː,22
eː_ɪ_s,22
eː_f_ʏ,22
d_n_k,22
d_ɪ_f,22
d_iː_oː,22
d_ɐ_uː,22
d_ɐ_l,22
d_a_t,22
ç_z_ʊ,22
ç_t_ɔ,22
ç_r_au,22
ç_k_au,22
ç_h_ai,22
b_r_ʏ,22
b_oː_a,22
b_ə_z,22
b_ai__p:_,22
ɐ_ʃ_ɪ,22
au_f_l,22
ai_z_ɛ,22
ai_t_z,22
ai_m_b,22
ai_ç_v,22
aː_v_ɛː,22
aː_p_t,22
aː_k_f,22
aː_h_iː,22
aː_f_a,22
aː_eː_ɐ,22
aː__p:__ɪ,22
a_l_a,22
_p:__ɪ_m,22
_p:__b_ɛ,22
z_v_aː,21
z_ɪ_f,21
z_eː_z,21
ʏ_n_t,21
ʏ_n_ʃ,21
ʏ_k_v,21
yː_l_ɐ,21
yː_ɐ_h,21
x_t_t,21
x_t_ʃ,21
x_k_oː,21
x_g_r,21
x_ə_v,21
v_ʏ_n,21
ʊ_ŋ_ɐ,21
uː_z_eː,21
uː_yː_b,21
uː_ʃ_oː,21
uː_s_d,21
uː_n_ɛ,21
uː_l_eː,21
uː_k_v,21
uː_ɛ_n,21
uː_ɐ_aː,21
t_t_uː,21
t_t_b,21
t_ʃ_n,21
t_oː_l,21
t_au_t,21
ʃ_p_eː,21
s_p_ɪ,21
s_p_aː,21
s_f_d,21
s_ɛ_k,21
s_ɐ_t,21
s__p:__v,21
r_v_ɔ,21
r_v_ɪ,21
r_oː_l,21
r_k_ɔ,21
r_iː_f,21
r_ɛ_m,21
p_ʊ_l,21
p_uː_b,21
p_s_g,21
p_a_t,21
ɔi_t_ɪ,21
ɔi_d_ə,21
oː_z_aː,21
oː_s_z,21
oː_s_n,21
oː_s_k,21
oː_p_oː,21
oː_l_t,21
oː_l_f,21
oː_b_oː,21
ŋ_t_n,21
ŋ_au_f,21
n_z_ʊ,21
n_x_g,21
n_p_ɛ,21
n_oː_ɐ,21
n_n_v,21
n_h_oː,21
n_ç__p:_,21
n_ɐ_ɪ,21
n_a_s,21
n__p:__t,21
m_r_z,21
m_k_ʊ,21
m_b_aː,21
m_a_p,21
m_a_ŋ,21
l_ʊ_k,21
l_s_ʃ,21
l_s_j,21
l_n_uː,21
l_m_ɛː,21
l_g_aː,21
l_ə_p,21
l_ç_au,21
l_a_k,21
l_a_g,21
k_v_ʏ,21
k_ʊ_s,21
k_ə_g,21
ɪ_z_aː,21
ɪ_ʃ_oː,21
ɪ_ʃ__p:_,21
ɪ_s_p,21
ɪ_k_g,21
iː_n_ɔi,21
iː_l_aː,21
iː_k_œ,21
iː_g_aː,21
h_oː_h,21
h_ɐ_v,21
h_a_k,21
g_ʊ_m,21
g_r_œ,21
g_ɛ_ŋ,21
g_eː_j,21
f_eː_ɐ,21
ɛː_t_ɪ,21
ɛː_ɐ_au,21
ɛ_r_eː,21
ɛ_n_a,21
ɛ_l_a,21
ə_z_aː,21
ə_ʃ_r,21
ə_m_œ,21
ə_l_z,21
ə_k_ɛ,21
ə_f_eː,21
ə_aː_l,21
eː_v_ʏ,21
eː_p_ʊ,21
eː_k_r,21
eː_f_ə,21
d_oː_k,21
d_iː_yː,21
d_a_m,21
ç_ʃ_r,21
ç_s_j,21
ç_l_ʊ,21
ç_d_uː,21
b_ɛ_k,21
b_ai_j,21
ɐ_s_j,21
ɐ_n__p:_,21
ɐ_l_ɔ,21
ɐ_h_ʊ,21
ɐ_eː_b,21
au_s_z,21
au_s__p:_,21
au_p_f,21
ai_t_oː,21
ai_ʃ_d,21
ai_r_aː,21
ai_k_ɔ,21
aː_z_eː,21
aː_s_ɔ,21
aː_p_l,21
aː_n_p,21
aː_l_p,21
aː_k__p:_,21
aː_j_t,21
aː__p:__j,21
a_t_oː,21
a_p_r,21
a_ŋ_m,21
a_n_ə,21
a_l_h,21
a_f_ɛ,21
_p:__p_aː,21
_p:__n_ai,21
_p:__m_ai,21
_p:__h_iː,21
z_ʏ_m,20
z_ə_p,20
z_ɐ_v,20
z_ɐ_d,20
yː_t_ə,20
yː_g_ɛ,20
yː_ɐ_ʃ,20
x_ʃ_a,20
ʊ_n_ç,20
ʊ_m_ɛ,20
uː_v_iː,20
uː_v_aː,20
uː_t_r,20
uː_m_oː,20
uː_m_au,20
uː_j_ɛ,20
uː_f_oː,20
uː_f_aː,20
uː_d_r,20
uː_ɐ_ʊ,20
t_z_uː,20
t_yː_m,20
t_x_m,20
t_l_au,20
t_l_aː,20
t_ɐ_l,20
ʃ_p_ai,20
ʃ_d_uː,20
s_n_ʊ,20
s_l_aː,20
s_iː_a,20
s_ɛ_r,20
r_ʊ_s,20
r_n_eː,20
r_ɪ_ɐ,20
r_iː_ə,20
r_g_r,20
r_ɛː_t,20
r_ə_p,20
r_ə_oː,20
r_ai__p:_,20
p_z_ɪ,20
p_t_r,20
p_t_f,20
p_t_aː,20
p_l_œ,20
p_h_aː,20
p_ə_d,20
ɔi_z_ə,20
ɔ_x_oː,20
ɔ_t_eː,20
ɔ_l_ɐ,20
ɔ_k_n,20
ɔ_f_oː,20
œ_t_s,20
oː_s_m,20
oː_r_ai,20
oː_ɛ_ç,20
oː_ɐ_k,20
ŋ_z_a,20
ŋ_v_ɛ,20
ŋ_ə_g,20
ŋ_ə_f,20
n_v_t,20
n_r_aː,20
n_p_oː,20
n_n_iː,20
n_iː_z,20
n_ə_eː,20
n_ɐ_a,20
m_z_ai,20
m_yː_d,20
m_t_uː,20
m_r_eː,20
m_p_ɛ,20
m_b_oː,20
m_aː_r,20
m_aː_ɪ,20
l_s_au,20
l_p_t,20
l_œ_s,20
l_iː_d,20
l_ɛː_z,20
l_ə_r,20
l_b_l,20
k_t_ɛ,20
k_s_uː,20
k_s_a,20
k_ɔ_k,20
k_ɔ_ɐ,20
k_n_ai,20
k_ə_m,20
k_ə_h,20
j_aː_yː,20
ɪ_r_ɪ,20
ɪ_p_iː,20
ɪ_ŋ_v,20
ɪ_l_eː,20
ɪ_f_g,20
iː_ʃ_r,20
iː_s_h,20
iː_s_eː,20
iː_n_v,20
iː_n_ʊ,20
iː_ai_ŋ,20
h_p_k,20
g_t_s,20
g_ɐ_d,20
g_aː_m,20
f_n_ɔ,20
f_l_ɔ,20
f_k_ai,20
f_f_iː,20
ɛ_t_z,20
ɛ_t_k,20
eː_h_øː,20
ɛ_p_s,20
ɛ_p_n,20
ɛ_p_ə,20
ɛ_n_ʊ,20
ɛ_g_ɛ,20
ə_ʃ_uː,20
ə_oː_s,20
ə_l_ɛ,20
ə_h_iː,20
ə_a_v,20
ə__p:__au,20
eː_r_œ,20
eː_k_v,20
eː_h_øː,20
eː_g_oː,20
eː_g_ai,20
eː_b_ɔi,20
d_ɛ_r,20
ç_ʃ_n,20
ç_ə_f,20
ç_eː_n,20
b_ʏ_ɐ,20
b_r_ɔi,20
b_n_d,20
b_iː_l,20
b_eː_ɐ,20
b_ɐ_ʊ,20
b_ɐ_r,20
b_ai_ɔi,20
ɐ_z_uː,20
ɐ_ʃ_n,20
ɐ_k_n,20
ai_v_ɪ,20
ai_v_ai,20
ai_s__p:_,20
ai_ɔi_ç,20
aː_v_ɔ,20
aː_v_eː,20
aː_oː_b,20
aː_m_l,20
aː_k_ɛ,20
aː_f_ɪ,20
aː__p:__h,20
a_s_ʊ,20
a_s_g,20
a_p_v,20
a_k_z,20
a_k_ʊ,20
a_k_n,20
a_h_aː,20
a_d_a,20
a_au_f,20
_p:__v_oː,20
_p:__v_eː,20
_p:__ʃ_ai,20
_p:__ɛ_m,20
_p:__aː_m,20
z_v_ɪ,19
z_ɔ_f,19
yː_ɪ_ç,19
x_oː_d,19
x_m_l,19
x_ɐ_m,19
v_iː_ʊ,19
v_ai__p:_,19
uː_z_ɛ,19
uː_v_eː,19
uː_n_ʃ,19
uː_n_ɔ,19
uː_k_l,19
uː_k_g,19
t_x_n,19
t_r_ɛː,19
t_ɔi_ɛ,19
t_h_ʊ,19
t_ɐ_aː,19
t__p:__au,19
ʃ_ʃ_oː,19
ʃ_ə_m,19
s_z_uː,19
s_s_g,19
s_p_ʊ,19
s_p_ɔ,19
s_m_oː,19
s_h_œ,19
s_f_ai,19
s_eː_b,19
